 12941101 
|C190|060|5405|0|80,29|0|0|0|0|0|0|| 15504102 
|C190|000|5102|18|49,9|49,9|8,98|0|0|0|0|| 15505102 
|C190|160|5405|0|29,9|0|0|0|0|0|0|| 15505102 
|C190|060|5405|0|1,99|0|0|0|0|0|0|| 15506102 
|C190|060|5405|0|251,09|0|0|0|0|0|0|| 15506102 
|C190|100|5102|18|8,99|8,99|1,62|0|0|0|0|| 15506102 
|C190|000|5102|18|19,79|19,79|3,56|0|0|0|0|| 15507102 
|C190|160|5405|0|117,7|0|0|0|0|0|0|| 15507102 
|C190|060|5405|0|333,6|0|0|0|0|0|0|| 15507102 
|C190|000|5102|18|80,29|80,29|14,45|0|0|0|0|| 15507102 
|C190|100|5102|18|16,8|16,8|3,03|0|0|0|0|| 15508102 
|C190|060|5405|0|23,4|0|0|0|0|0|0|| 15508102 
|C190|160|5405|0|7,8|0|0|0|0|0|0|| 15509102 
|C190|000|5102|18|27,03|27,03|4,87|0|0|0|0|| 15509102 
|C190|060|5405|0|6,72|0|0|0|0|0|0|| 15510102 
|C190|060|5405|0|218,09|0|0|0|0|0|0|| 15510102 
|C190|160|5405|0|59,6|0|0|0|0|0|0|| 15510102 
|C190|000|5102|18|78,16|78,16|14,07|0|0|0|0|| 15511102 
|C190|060|5405|0|1,69|0|0|0|0|0|0|| 15511102 
|C190|000|5102|18|17,98|17,98|3,24|0|0|0|0|| 15512102 
|C190|060|5405|0|105,8|0|0|0|0|0|0|| 15512102 
|C190|000|5102|18|9,9|9,9|1,78|0|0|0|0|| 15512102 
|C190|160|5405|0|84,8|0|0|0|0|0|0|| 15513102 
|C190|100|5102|18|259,8|259,8|46,76|0|0|0|0|| 15513102 
|C190|000|5102|18|7,38|7,38|1,33|0|0|0|0|| 18841103 
|C190|060|5405|0|73,1|0|0|0|0|0|0|| 18841103 
|C190|000|5102|18|24,38|24,38|4,39|0|0|0|0|| 18842103 
|C190|060|5405|0|36,99|0|0|0|0|0|0|| 18843103 
|C190|000|5102|18|139,9|139,9|25,18|0|0|0|0|| 18843103 
|C190|060|5405|0|96,68|0|0|0|0|0|0|| 18843103 
|C190|160|5405|0|11,9|0|0|0|0|0|0|| 18844103 
|C190|000|5102|18|19,99|19,99|3,6|0|0|0|0|| 18844103 
|C190|060|5405|0|3,19|0|0|0|0|0|0|| 18845103 
|C190|000|5102|18|59,6|59,6|10,73|0|0|0|0|| 18846103 
|C190|060|5405|0|24,4|0|0|0|0|0|0|| 18846103 
|C190|160|5405|0|39|0|0|0|0|0|0|| 18847103 
|C190|060|5405|0|1199,9|0|0|0|0|0|0|| 18848103 
|C190|060|5405|0|18,69|0|0|0|0|0|0|| 18849103 
|C190|100|5102|18|42,9|42,9|7,72|0|0|0|0|| 18849103 
|C190|000|5102|18|15,9|15,9|2,86|0|0|0|0|| 18849103 
|C190|060|5405|0|16,9|0|0|0|0|0|0|| 18850103 
|C190|060|5405|0|59,9|0|0|0|0|0|0|| 18850103 
|C190|160|5405|0|110,2|0|0|0|0|0|0|| 18850103 
|C190|000|5102|18|28,8|28,8|5,18|0|0|0|0|| 18851103 
|C190|060|5405|0|124,8|0|0|0|0|0|0|| 18851103 
|C190|000|5102|18|17,29|17,29|3,11|0|0|0|0|| 18852103 
|C190|160|5405|0|156|0|0|0|0|0|0|| 18853103 
|C190|060|5405|0|49,67|0|0|0|0|0|0|| 18853103 
|C190|000|5102|18|80,99|80,99|14,58|0|0|0|0|| 18854103 
|C190|060|5405|0|95,99|0|0|0|0|0|0|| 18854103 
|C190|000|5102|18|4,99|4,99|0,9|0|0|0|0|| 18855103 
|C190|000|5102|18|41,89|41,89|7,54|0|0|0|0|| 18855103 
|C190|060|5405|0|1338,39|0|0|0|0|0|0|| 18856103 
|C190|060|5405|0|86,18|0|0|0|0|0|0|| 18857103 
|C190|060|5405|0|76,69|0|0|0|0|0|0|| 18858103 
|C190|000|5102|18|2,58|2,58|0,46|0|0|0|0|| 18858103 
|C190|060|5405|0|48,8|0|0|0|0|0|0|| 18859103 
|C190|160|5405|0|379,9|0|0|0|0|0|0|| 18860103 
|C190|000|5102|18|17,29|17,29|3,11|0|0|0|0|| 18860103 
|C190|060|5405|0|164,9|0|0|0|0|0|0|| 18861103 
|C190|160|5405|0|50,83|0|0|0|0|0|0|| 18861103 
|C190|060|5405|0|32,29|0|0|0|0|0|0|| 18861103 
|C190|000|5102|18|176,88|176,88|31,84|0|0|0|0|| 18862103 
|C190|060|5405|0|199,9|0|0|0|0|0|0|| 18862103 
|C190|000|5102|18|129,9|129,9|23,38|0|0|0|0|| 18863103 
|C190|060|5405|0|491,4|0|0|0|0|0|0|| 18863103 
|C190|000|5102|18|76,56|76,56|13,78|0|0|0|0|| 18864103 
|C190|060|5405|0|64,88|0|0|0|0|0|0|| 18864103 
|C190|160|5405|0|157,5|0|0|0|0|0|0|| 18865103 
|C190|060|5405|0|371,08|0|0|0|0|0|0|| 18865103 
|C190|000|5102|18|123,29|123,29|22,19|0|0|0|0|| 18865103 
|C190|100|5102|18|15,05|15,05|2,71|0|0|0|0|| 18866103 
|C190|060|5405|0|279,6|0|0|0|0|0|0|| 18867103 
|C190|100|5102|18|79,84|79,84|14,37|0|0|0|0|| 18868103 
|C190|060|5405|0|140,9|0|0|0|0|0|0|| 18868103 
|C190|160|5405|0|20,7|0|0|0|0|0|0|| 18869103 
|C190|060|5405|0|44,79|0|0|0|0|0|0|| 18870103 
|C190|160|5405|0|198,68|0|0|0|0|0|0|| 18870103 
|C190|000|5102|18|14,9|14,9|2,68|0|0|0|0|| 18871103 
|C190|060|5405|0|237,98|0|0|0|0|0|0|| 18872103 
